,Date,Price,Open,High,Low,Vol.,Change %,Month,Year,Real_GDP,CPI,inflation_rate,PALLFNFINDEXM
832,2020-06-04,2.4965,2.49,2.5085,2.49,0.07,0.06,6.0,2020.0,20234.074,257.797,1.23358439630637,257.797
833,2020-06-03,2.495,2.509,2.51,2.4985,0.05,0.14,6.0,2020.0,20234.074,257.797,1.23358439630637,257.797
834,2020-06-02,2.4985,2.4745,2.5025,2.469,0.03,0.83,6.0,2020.0,20234.074,257.797,1.23358439630637,257.797
835,2020-06-01,2.478,2.4585,2.48,2.4575,0.11,1.79,6.0,2020.0,20234.074,257.797,1.23358439630637,257.797
836,2020-05-29,2.4345,2.426,2.441,2.426,0.08,0.54,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
837,2020-05-28,2.4215,2.408,2.4255,2.408,0.08,1.66,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
838,2020-05-27,2.382,2.411,2.422,2.3585,73.62,1.51,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
839,2020-05-26,2.4185,2.3975,2.439,2.386,70.77,0.52,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
840,2020-05-22,2.3865,2.4275,2.431,2.3715,60.7,1.87,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
841,2020-05-21,2.432,2.4605,2.468,2.422,56.13,1.14,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
842,2020-05-20,2.46,2.41,2.465,2.401,54.34,1.74,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
843,2020-05-19,2.418,2.4245,2.4385,2.4035,59.83,0.58,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
844,2020-05-18,2.404,2.3375,2.4285,2.334,65.07,3.15,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
845,2020-05-15,2.3305,2.362,2.3755,2.3285,48.38,0.66,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
846,2020-05-14,2.346,2.353,2.365,2.314,53.81,0.0,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
847,2020-05-13,2.346,2.3355,2.375,2.3325,43.8,0.55,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
848,2020-05-12,2.359,2.384,2.3865,2.3305,48.17,0.88,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
849,2020-05-11,2.38,2.4095,2.43,2.367,59.01,1.08,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
850,2020-05-08,2.406,2.379,2.43,2.378,34.75,1.07,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
851,2020-05-07,2.3805,2.342,2.391,2.334,52.22,1.43,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
852,2020-05-06,2.347,2.3325,2.3655,2.3185,45.06,0.62,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
853,2020-05-05,2.3325,2.321,2.34,2.307,38.37,0.86,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
854,2020-05-04,2.3125,2.305,2.322,2.284,30.43,0.02,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
855,2020-05-01,2.312,2.34,2.342,2.286,42.86,1.37,5.0,2020.0,20234.074,256.394,1.23358439630637,256.394
856,2020-04-30,2.344,2.377,2.395,2.335,52.27,1.12,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
857,2020-04-29,2.3705,2.3425,2.386,2.337,46.81,0.96,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
858,2020-04-28,2.348,2.3475,2.3755,2.3315,1.19,0.02,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
859,2020-04-27,2.3475,2.36,2.382,2.323,0.56,0.43,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
860,2020-04-24,2.3375,2.3145,2.3605,2.294,0.85,0.99,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
861,2020-04-23,2.3145,2.2935,2.34,2.2865,0.59,0.56,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
862,2020-04-22,2.3015,2.2725,2.3035,2.234,0.81,2.33,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
863,2020-04-21,2.249,2.321,2.3215,2.197,3.15,3.39,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
864,2020-04-20,2.328,2.348,2.36,2.305,1.26,1.1,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
865,2020-04-17,2.354,2.341,2.3645,2.338,0.28,2.26,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
866,2020-04-16,2.302,2.302,2.3245,2.299,0.44,0.09,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
867,2020-04-15,2.304,2.337,2.337,2.2875,0.33,1.45,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
868,2020-04-14,2.338,2.3365,2.343,2.321,0.52,1.1,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
869,2020-04-13,2.3125,2.305,2.35,2.2735,1.12,1.87,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
870,2020-04-09,2.268,2.288,2.288,2.257,0.71,0.07,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
871,2020-04-08,2.2665,2.265,2.289,2.253,0.45,0.46,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
872,2020-04-07,2.277,2.227,2.2905,2.227,0.3,2.52,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
873,2020-04-06,2.221,2.1895,2.2305,2.1895,0.2,1.16,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
874,2020-04-03,2.1955,2.2115,2.227,2.1895,0.28,1.19,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
875,2020-04-02,2.222,2.185,2.23,2.185,0.16,1.97,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
876,2020-04-01,2.179,2.215,2.215,2.1635,0.19,2.37,4.0,2020.0,20234.074,256.389,1.23358439630637,256.389
877,2020-03-31,2.232,2.192,2.2365,2.18,0.22,3.31,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
878,2020-03-30,2.1605,2.161,2.171,2.154,0.19,0.53,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
879,2020-03-27,2.172,2.1845,2.2035,2.158,54.31,0.28,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
880,2020-03-26,2.178,2.204,2.2155,2.159,60.76,1.18,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
881,2020-03-25,2.204,2.1995,2.227,2.1495,74.58,1.1,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
882,2020-03-24,2.18,2.087,2.2395,2.0845,91.04,3.78,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
883,2020-03-23,2.1005,2.1465,2.1465,2.0205,84.92,3.27,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
884,2020-03-20,2.1715,2.1485,2.2365,2.093,88.78,0.64,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
885,2020-03-19,2.1855,2.1625,2.199,1.9725,101.07,1.6,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
886,2020-03-18,2.151,2.317,2.3415,2.111,105.93,7.02,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
887,2020-03-17,2.3135,2.386,2.4255,2.302,101.65,3.3,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
888,2020-03-16,2.3925,2.51,2.5155,2.335,114.11,2.9,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
889,2020-03-13,2.464,2.443,2.532,2.4015,124.91,0.34,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
890,2020-03-12,2.4725,2.4775,2.4845,2.428,116.12,1.18,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
891,2020-03-11,2.502,2.541,2.542,2.4725,74.67,0.77,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
892,2020-03-10,2.5215,2.487,2.5655,2.482,93.8,0.44,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
893,2020-03-09,2.5105,2.535,2.535,2.4565,120.97,1.95,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
894,2020-03-06,2.5605,2.57,2.577,2.532,99.17,0.49,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
895,2020-03-05,2.573,2.5825,2.6,2.561,62.32,0.5,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
896,2020-03-04,2.586,2.587,2.6,2.57,58.22,0.51,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
897,2020-03-03,2.573,2.6165,2.625,2.5465,100.56,0.85,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
898,2020-03-02,2.595,2.522,2.613,2.501,106.89,2.17,3.0,2020.0,20234.074,256.389,1.23358439630637,256.389
899,2020-02-28,2.54,2.5565,2.5775,2.506,130.45,1.22,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
900,2020-02-27,2.5715,2.5665,2.582,2.5255,110.45,0.08,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
901,2020-02-26,2.5735,2.5665,2.581,2.5485,1.25,0.27,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
902,2020-02-25,2.5805,2.577,2.5945,2.562,0.65,0.04,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
903,2020-02-24,2.5815,2.593,2.593,2.5645,0.61,1.19,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
904,2020-02-21,2.6125,2.594,2.62,2.567,0.64,0.77,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
905,2020-02-20,2.5925,2.6175,2.6245,2.585,0.78,0.69,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
906,2020-02-19,2.6105,2.614,2.6305,2.582,0.61,0.08,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
907,2020-02-18,2.6085,2.6105,2.635,2.598,0.26,0.44,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
908,2020-02-14,2.604,2.6165,2.6205,2.6005,0.31,0.52,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
909,2020-02-13,2.6175,2.595,2.6305,2.59,0.31,0.46,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
910,2020-02-12,2.6055,2.5875,2.614,2.587,0.83,0.7,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
911,2020-02-11,2.5875,2.5815,2.6095,2.5725,0.23,1.29,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
912,2020-02-10,2.5545,2.548,2.5795,2.546,0.22,0.1,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
913,2020-02-07,2.557,2.596,2.5965,2.5505,0.36,1.52,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
914,2020-02-06,2.5965,2.5895,2.6245,2.5895,0.5,0.7,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
915,2020-02-05,2.5785,2.5495,2.604,2.5485,0.37,1.3,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
916,2020-02-04,2.5455,2.5085,2.571,2.5085,0.65,1.39,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
917,2020-02-03,2.5105,2.511,2.5615,2.491,0.54,0.38,2.0,2020.0,20234.074,256.389,1.23358439630637,256.389
918,2020-01-31,2.52,2.5495,2.5655,2.509,0.47,0.3,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
919,2020-01-30,2.5275,2.5475,2.5525,2.523,0.14,1.04,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
920,2020-01-29,2.554,2.588,2.6065,2.553,87.19,0.99,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
921,2020-01-28,2.5795,2.5935,2.6085,2.5775,100.47,0.65,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
922,2020-01-27,2.5965,2.6675,2.673,2.5915,118.99,3.26,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
923,2020-01-24,2.684,2.731,2.736,2.6775,72.57,1.54,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
924,2020-01-23,2.726,2.768,2.7725,2.711,88.85,1.41,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
925,2020-01-22,2.765,2.788,2.805,2.7635,71.19,1.02,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
926,2020-01-21,2.7935,2.847,2.861,2.79,103.87,1.78,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
927,2020-01-17,2.8455,2.852,2.8755,2.8415,59.52,0.05,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
928,2020-01-16,2.847,2.8625,2.886,2.8415,73.55,0.66,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
929,2020-01-15,2.866,2.87,2.8705,2.8365,55.2,0.26,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
930,2020-01-14,2.8735,2.856,2.8745,2.8495,74.97,0.44,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
931,2020-01-13,2.861,2.8055,2.864,2.8055,73.1,1.69,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
932,2020-01-10,2.8135,2.8,2.836,2.7955,60.79,0.41,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
933,2020-01-09,2.802,2.808,2.819,2.7955,53.12,0.36,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
934,2020-01-08,2.812,2.7955,2.814,2.763,77.7,0.66,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
935,2020-01-07,2.7935,2.789,2.804,2.78,59.47,0.13,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
936,2020-01-06,2.79,2.765,2.7955,2.7645,59.57,0.11,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
937,2020-01-03,2.787,2.825,2.8255,2.7595,74.75,1.35,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
938,2020-01-02,2.825,2.8035,2.8295,2.794,72.46,0.68,1.0,2020.0,20234.074,256.389,1.23358439630637,256.389
939,2019-12-31,2.797,2.8205,2.822,2.796,42.72,1.29,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
940,2019-12-30,2.8335,2.8255,2.838,2.819,46.91,0.21,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
941,2019-12-27,2.8275,2.849,2.849,2.816,0.18,0.7,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
942,2019-12-26,2.8475,2.833,2.855,2.8325,0.14,0.33,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
943,2019-12-24,2.8265,2.8185,2.83,2.812,0.16,0.61,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
944,2019-12-23,2.8095,2.801,2.807,2.794,0.38,0.16,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
945,2019-12-20,2.805,2.8245,2.8255,2.7975,0.21,0.76,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
946,2019-12-19,2.8265,2.8005,2.826,2.8005,0.48,0.55,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
947,2019-12-18,2.811,2.7945,2.8105,2.7945,0.62,0.05,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
948,2019-12-17,2.8125,2.807,2.8165,2.805,0.48,0.12,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
949,2019-12-16,2.809,2.7885,2.8145,2.7855,2.32,1.13,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
950,2019-12-13,2.7775,2.816,2.825,2.7675,0.45,0.54,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
951,2019-12-12,2.7925,2.778,2.809,2.7675,0.24,0.25,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
952,2019-12-11,2.7855,2.77,2.7915,2.7675,0.29,0.87,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
953,2019-12-10,2.7615,2.7455,2.7625,2.7445,0.26,0.27,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
954,2019-12-09,2.754,2.7355,2.7565,2.7205,0.38,1.23,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
955,2019-12-06,2.7205,2.6705,2.7475,2.665,0.11,2.33,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
956,2019-12-05,2.6585,2.659,2.6655,2.6545,0.33,0.15,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
957,2019-12-04,2.6545,2.6195,2.6605,2.6195,0.19,1.39,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
958,2019-12-03,2.618,2.645,2.645,2.6215,0.08,1.04,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
959,2019-12-02,2.6455,2.649,2.657,2.644,0.11,0.4,12.0,2019.0,20692.087,256.389,1.81221007526015,256.389
960,2019-11-29,2.656,2.6655,2.6655,2.649,0.24,0.52,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
961,2019-11-27,2.6905,2.6825,2.7025,2.6825,0.66,0.17,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
962,2019-11-26,2.686,2.653,2.687,2.6445,1.48,1.22,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
963,2019-11-25,2.6535,2.65,2.6735,2.6405,0.71,0.08,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
964,2019-11-22,2.6515,2.631,2.653,2.623,0.51,0.91,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
965,2019-11-21,2.6275,2.6495,2.6525,2.6255,0.81,0.92,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
966,2019-11-20,2.652,2.6535,2.666,2.6455,1.15,0.26,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
967,2019-11-19,2.659,2.6245,2.663,2.6225,0.91,1.31,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
968,2019-11-18,2.6245,2.642,2.648,2.621,1.03,0.68,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
969,2019-11-15,2.6425,2.63,2.6465,2.6295,0.42,0.61,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
970,2019-11-14,2.6265,2.645,2.66,2.623,0.76,0.64,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
971,2019-11-13,2.6435,2.653,2.6545,2.6375,0.76,0.25,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
972,2019-11-12,2.65,2.664,2.687,2.647,0.47,0.67,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
973,2019-11-11,2.668,2.692,2.692,2.6625,0.25,0.67,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
974,2019-11-08,2.686,2.722,2.7245,2.681,0.74,1.68,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
975,2019-11-07,2.732,2.671,2.7325,2.671,0.59,2.34,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
976,2019-11-06,2.6695,2.703,2.703,2.6675,0.31,1.31,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
977,2019-11-05,2.705,2.6685,2.714,2.668,0.7,1.1,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
978,2019-11-04,2.6755,2.667,2.6805,2.66,0.35,0.68,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
979,2019-11-01,2.6575,2.6505,2.668,2.642,0.41,0.57,11.0,2019.0,20692.087,257.208,1.81221007526015,257.208
980,2019-10-31,2.6425,2.6865,2.689,2.635,0.32,1.78,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
981,2019-10-30,2.6905,2.686,2.6935,2.6675,0.11,0.04,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
982,2019-10-29,2.6915,2.682,2.697,2.6725,52.04,0.32,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
983,2019-10-28,2.683,2.685,2.689,2.6735,49.12,0.28,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
984,2019-10-25,2.6755,2.6665,2.6905,2.659,57.34,0.28,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
985,2019-10-24,2.668,2.669,2.6795,2.659,61.06,0.13,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
986,2019-10-23,2.6715,2.6355,2.6745,2.6145,75.68,1.46,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
987,2019-10-22,2.633,2.645,2.6505,2.6295,46.14,0.51,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
988,2019-10-21,2.6465,2.6395,2.66,2.6305,54.49,0.4,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
989,2019-10-18,2.636,2.6,2.646,2.585,71.81,1.48,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
990,2019-10-17,2.5975,2.587,2.6175,2.577,53.9,0.31,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
991,2019-10-16,2.5895,2.6125,2.613,2.573,54.26,0.94,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
992,2019-10-15,2.614,2.632,2.6415,2.606,53.71,0.76,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
993,2019-10-14,2.634,2.6275,2.6345,2.594,58.73,0.23,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
994,2019-10-11,2.628,2.611,2.6385,2.606,71.34,0.55,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
995,2019-10-10,2.6135,2.569,2.62,2.5475,76.15,1.77,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
996,2019-10-09,2.568,2.567,2.5795,2.5605,46.71,0.02,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
997,2019-10-08,2.5685,2.573,2.6015,2.5615,62.32,0.33,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
998,2019-10-07,2.577,2.557,2.5895,2.5525,49.61,0.57,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
999,2019-10-04,2.5625,2.5535,2.566,2.53,48.82,0.35,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1000,2019-10-03,2.5535,2.566,2.582,2.5385,51.49,0.66,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1001,2019-10-02,2.5705,2.565,2.5855,2.5475,62.2,0.39,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1002,2019-10-01,2.5605,2.574,2.577,2.515,74.86,0.7,10.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1003,2019-09-30,2.5785,2.598,2.6185,2.5725,50.07,0.73,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1004,2019-09-27,2.5975,2.577,2.613,2.5705,59.06,1.03,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1005,2019-09-26,2.571,2.602,2.61,2.5705,0.8,1.34,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1006,2019-09-25,2.606,2.5985,2.607,2.5825,0.51,0.17,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1007,2019-09-24,2.6015,2.6055,2.615,2.595,0.48,0.19,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1008,2019-09-23,2.6065,2.5915,2.613,2.57,0.23,0.19,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1009,2019-09-20,2.6015,2.6095,2.623,2.587,0.29,0.06,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1010,2019-09-19,2.603,2.606,2.615,2.6,0.22,0.17,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1011,2019-09-18,2.6075,2.6275,2.6305,2.5995,0.13,0.53,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1012,2019-09-17,2.6215,2.63,2.63,2.6035,0.24,0.47,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1013,2019-09-16,2.634,2.697,2.697,2.633,0.88,2.21,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1014,2019-09-13,2.6935,2.64,2.6975,2.64,0.23,2.22,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1015,2019-09-12,2.635,2.6295,2.6575,2.59,0.54,1.0,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1016,2019-09-11,2.609,2.6115,2.631,2.607,0.14,0.51,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1017,2019-09-10,2.6225,2.63,2.63,2.605,0.15,0.04,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1018,2019-09-09,2.6215,2.617,2.622,2.612,0.24,0.27,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1019,2019-09-06,2.6285,2.6285,2.642,2.6175,0.29,0.3,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1020,2019-09-05,2.6365,2.5995,2.6405,2.5835,0.67,1.8,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1021,2019-09-04,2.59,2.5265,2.59,2.5265,0.65,2.64,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1022,2019-09-03,2.5235,2.5365,2.5365,2.4925,0.77,0.34,9.0,2019.0,20692.087,257.346,1.81221007526015,257.346
1023,2019-08-30,2.547,2.572,2.577,2.5445,0.33,1.03,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1024,2019-08-29,2.5735,2.5535,2.588,2.5505,2.56,0.57,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1025,2019-08-28,2.559,2.552,2.5655,2.542,2.1,0.35,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1026,2019-08-27,2.55,2.541,2.572,2.5325,1.23,0.14,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1027,2019-08-26,2.5465,2.52,2.549,2.5,1.24,0.47,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1028,2019-08-23,2.5345,2.563,2.574,2.53,0.28,1.05,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1029,2019-08-22,2.5615,2.581,2.586,2.552,0.48,1.06,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1030,2019-08-21,2.589,2.5795,2.592,2.579,0.53,0.29,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1031,2019-08-20,2.5815,2.602,2.6025,2.5755,0.19,0.9,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1032,2019-08-19,2.605,2.598,2.6175,2.598,0.14,0.25,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1033,2019-08-16,2.5985,2.591,2.596,2.59,0.11,0.0,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1034,2019-08-15,2.5985,2.606,2.606,2.5875,0.29,0.12,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1035,2019-08-14,2.5955,2.6105,2.6105,2.5875,0.29,1.44,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1036,2019-08-13,2.6335,2.602,2.6395,2.5805,0.5,1.76,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1037,2019-08-12,2.588,2.5965,2.5965,2.5805,0.71,0.17,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1038,2019-08-09,2.5925,2.616,2.616,2.587,0.57,0.69,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1039,2019-08-08,2.6105,2.5935,2.616,2.5935,0.17,1.38,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1040,2019-08-07,2.575,2.574,2.592,2.551,0.41,0.53,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1041,2019-08-06,2.5615,2.548,2.572,2.548,0.79,0.49,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1042,2019-08-05,2.549,2.5625,2.565,2.548,0.59,1.11,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1043,2019-08-02,2.5775,2.6145,2.629,2.567,0.69,3.48,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1044,2019-08-01,2.6705,2.665,2.67,2.625,0.33,0.04,8.0,2019.0,20692.087,256.558,1.81221007526015,256.558
1045,2019-07-31,2.6715,2.688,2.688,2.67,0.86,0.43,7.0,2019.0,20692.087,256.571,1.81221007526015,256.571
